40.1872	13.4354	3.21008	0.278648	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7695	14.8216	2.0739	2.14491	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7954	14.8341	2.35624	2.25117	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3563	16.5562	2.71108	1.35457	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.4024	16.5715	2.78644	1.37701	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1546	17.2883	2.66226	0.242667	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1529	17.2905	2.76092	0.275951	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6237	19.0613	2.32393	2.82381	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5739	19.04	2.12037	2.74216	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7219	19.9114	3.95344	-0.414544	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.6038	19.8699	3.35452	-0.598475	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0366	21.0795	1.71802	2.45445	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.0301	21.0773	1.83617	2.49805	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6596	21.7947	3.22088	-0.515653	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6555	21.7946	3.20423	-0.518649	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.8771	22.7771	1.42282	2.00418	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9213	22.7939	1.83646	2.14888	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3793	23.4178	2.91038	-0.434588	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.4378	23.4408	2.90468	-0.428179	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3398	23.9887	2.98559	1.24552	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.1701	23.9282	2.25503	1.01681	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2633	24.3625	1.88884	0.00993369	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.4079	24.414	2.43048	0.180455	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8274	24.8823	2.43388	0.673119	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7721	24.8622	2.20171	0.600448	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8931	24.719	1.9812	-0.67732	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9791	24.7487	2.31061	-0.582229	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0032	25.2517	1.841	1.26057	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9802	25.2435	1.74479	1.23072	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1209	24.9407	2.39145	-1.37383	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1133	24.9401	2.23495	-1.40763	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.1096	25.0261	1.88687	1.13424	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0734	25.0143	1.61505	1.06066	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8073	24.8775	1.7539	-0.980062	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8645	24.8947	1.85159	-0.951551	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6218	24.6343	1.71975	0.224515	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5828	24.6235	1.51675	0.175413	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.173	24.5522	1.64221	-0.242498	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1796	24.5533	1.64016	-0.243764	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.639	23.8117	1.25073	-1.101	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7256	23.8349	1.546	-1.03359	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9465	23.522	0.959948	0.181373	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0598	23.552	1.13472	0.226831	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8194	22.7938	2.29089	-1.42628	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6883	22.7619	1.7441	-1.53508	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5017	22.3008	-0.00920191	0.257554	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6339	22.334	0.572223	0.382011	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5119	21.6751	1.10548	-1.37829	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6021	21.6975	1.32456	-1.32975	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7188	21.11	0.962221	-0.0745831	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7768	21.1243	0.975536	-0.0653929	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8593	20.9544	1.17901	-0.239307	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.9078	20.9656	1.07967	-0.253881	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.47	20.2192	0.0371024	-1.10896	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6322	20.254	0.799923	-0.975666	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3176	19.6555	2.55713	-0.305506	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0095	19.5941	1.23174	-0.523832	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.508	19.6942	-0.173715	0.512645	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6119	19.7153	0.427904	0.624599	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2631	19.1681	0.80392	-1.3589	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3222	19.1787	0.980969	-1.33012	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5271	18.7206	1.46471	0.157411	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4442	18.7035	1.01281	0.0838888	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.212	18.3769	0.511724	-0.620166	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2755	18.3879	0.779847	-0.578823	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0365	17.3602	0.721285	-1.34126	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.075	17.3663	1.03014	-1.30422	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9972	16.9817	0.859847	0.252766	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.9914	0.861114	0.255751	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.202	16.5418	1.38945	-0.933075	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5344	1.14075	-0.965488	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.386	16.3933	1.34917	0.434546	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.277	16.3747	0.985861	0.380816	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.005	15.363	0.422415	-1.98646	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.3701	1.03621	-1.92995	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2579	1.13201	1.15101	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.058	15.2486	1.01286	1.13296	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.539	14.4549	1.85895	-2.12138	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.451	14.4425	1.54457	-2.15565	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0358	1.28395	0.803691	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.776	14.029	1.24365	0.798116	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6686	1.32956	-1.16292	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6738	1.5596	-1.14034	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.535	13.564	1.29754	0.602118	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5607	1.33492	0.604079	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.062	12.5925	1.70256	-2.05436	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.6023	1.86708	-2.03596	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4742	1.73236	1.19223	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.4723	1.65328	1.18555	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.8	12.5584	2.1254	-0.671353	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.788	12.5567	1.96784	-0.686135	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.687	12.1019	1.84087	-0.29571	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.749	12.1081	2.07734	-0.275955	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.952	11.9997	2.32933	0.00974959	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9973	2.18007	-0.00168952	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.697	12.2898	1.39505	0.489758	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.812	12.3012	1.92888	0.539874	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.563	12.8297	3.54679	0.533691	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8082	2.59283	0.440407	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.9	12.7778	0.516985	-0.373593	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.8089	2.05806	-0.237804	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.85	13.3218	3.22527	1.04214	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3067	2.62869	0.982517	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.95	13.7005	1.85277	-0.0201969	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.072	13.7133	2.29152	0.0224691	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.093	14.5016	1.78198	1.31423	132.092	14.507	132.53	14.458	2.55028	0.74543
132.221	14.5156	2.30769	1.37133	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.07	15.0533	3.34855	-0.0304466	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.989	15.044	2.81735	-0.0854789	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.562	16.2059	2.3721	2.02182	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.613	16.2125	2.59186	2.04927	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.0169	2.80008	-0.0562969	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.347	17.0194	2.86873	-0.0473472	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.89	17.9847	2.26123	1.66122	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9858	2.50541	1.69368	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1653	2.47208	0.822839	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.495	19.1791	2.76471	0.860371	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4723	2.76137	1.59329	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.4689	2.6164	1.57389	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.687	22.1138	2.31932	1.69085	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.1187	2.61373	1.73638	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.422	23.4934	2.76886	1.12539	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.403	23.4899	2.68646	1.11191	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.807	2.61112	1.45859	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8044	2.49521	1.44067	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.903	26.0322	3.22948	1.08908	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0294	2.99523	1.05176	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.414	27.4233	2.09534	1.62009	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4356	2.3849	1.66894	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.627	28.7707	1.89371	1.09635	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.801	2.48253	1.19678	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.825	30.2046	3.56266	1.56248	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1798	2.83997	1.4349	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.1	31.3736	1.98433	1.01378	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.189	31.3896	2.45384	1.09597	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.172	32.3413	3.48505	0.866318	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.091	32.3264	2.94096	0.772246	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.645	33.46	2.20008	1.37444	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.655	33.4623	2.33427	1.39962	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2056	2.38192	0.286745	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2111	2.47754	0.30327	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.142	35.1377	3.69421	1.3793	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.0923	2.64282	1.18986	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7568	2.71291	0.299361	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.501	35.7381	2.46828	0.25578	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.733	36.5118	2.03101	1.12804	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.736	36.5122	2.02724	1.12692	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9454	2.34883	-0.0454008	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.01	36.9581	2.46712	-0.0234616	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4018	2.46692	0.769364	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.454	37.3994	2.23899	0.72906	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5671	2.29285	-0.222719	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5605	2.20466	-0.23893	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.474	37.2793	1.3515	-0.323647	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.567	37.2972	1.85906	-0.239668	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.988	37.3965	2.97834	0.352435	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.3582	2.07103	0.199825	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.725	37.7274	1.82234	0.483325	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.7206	1.79248	0.477148	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.295	37.2927	1.37921	-1.06444	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.353	37.3033	1.68882	-1.01551	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.546	36.9921	2.71187	0.194336	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.335	36.954	1.80381	0.0503191	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.964	36.4608	1.43472	-0.87698	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4567	1.4193	-0.879704	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.993	36.1924	0.73125	0.154175	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.044	36.2015	1.20435	0.226273	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
